2023-07-13 10:20:25,733 INFO    StreamThr :5700 [internal.py:wandb_internal():86] W&B internal server running at pid: 5700, started at: 2023-07-13 10:20:25.733199
2023-07-13 10:20:25,735 DEBUG   HandlerThread:5700 [handler.py:handle_request():144] handle_request: status
2023-07-13 10:20:25,736 INFO    WriterThread:5700 [datastore.py:open_for_write():85] open: /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230713_102025-0pkoz1zk/run-0pkoz1zk.wandb
2023-07-13 10:20:25,737 DEBUG   SenderThread:5700 [sender.py:send():369] send: header
2023-07-13 10:20:25,743 DEBUG   SenderThread:5700 [sender.py:send():369] send: run
2023-07-13 10:20:26,113 INFO    SenderThread:5700 [dir_watcher.py:__init__():211] watching files in: /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230713_102025-0pkoz1zk/files
2023-07-13 10:20:26,113 INFO    SenderThread:5700 [sender.py:_start_run_threads():1100] run started: 0pkoz1zk with start time 1689268825.733213
2023-07-13 10:20:26,113 DEBUG   SenderThread:5700 [sender.py:send_request():396] send_request: summary_record
2023-07-13 10:20:26,113 DEBUG   HandlerThread:5700 [handler.py:handle_request():144] handle_request: check_version
2023-07-13 10:20:26,113 INFO    SenderThread:5700 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-13 10:20:26,114 DEBUG   SenderThread:5700 [sender.py:send_request():396] send_request: check_version
2023-07-13 10:20:26,207 DEBUG   HandlerThread:5700 [handler.py:handle_request():144] handle_request: run_start
2023-07-13 10:20:26,248 DEBUG   HandlerThread:5700 [system_info.py:__init__():31] System info init
2023-07-13 10:20:26,248 DEBUG   HandlerThread:5700 [system_info.py:__init__():46] System info init done
2023-07-13 10:20:26,248 INFO    HandlerThread:5700 [system_monitor.py:start():181] Starting system monitor
2023-07-13 10:20:26,248 INFO    SystemMonitor:5700 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-07-13 10:20:26,249 INFO    HandlerThread:5700 [system_monitor.py:probe():201] Collecting system info
2023-07-13 10:20:26,249 INFO    SystemMonitor:5700 [interfaces.py:start():190] Started cpu monitoring
2023-07-13 10:20:26,251 INFO    SystemMonitor:5700 [interfaces.py:start():190] Started disk monitoring
2023-07-13 10:20:26,252 INFO    SystemMonitor:5700 [interfaces.py:start():190] Started gpu monitoring
2023-07-13 10:20:26,252 INFO    SystemMonitor:5700 [interfaces.py:start():190] Started memory monitoring
2023-07-13 10:20:26,253 INFO    SystemMonitor:5700 [interfaces.py:start():190] Started network monitoring
2023-07-13 10:20:26,268 DEBUG   HandlerThread:5700 [system_info.py:probe():195] Probing system
2023-07-13 10:20:26,288 DEBUG   HandlerThread:5700 [system_info.py:_probe_git():180] Probing git
2023-07-13 10:20:26,294 DEBUG   HandlerThread:5700 [system_info.py:_probe_git():188] Probing git done
2023-07-13 10:20:26,294 DEBUG   HandlerThread:5700 [system_info.py:probe():240] Probing system done
2023-07-13 10:20:26,294 DEBUG   HandlerThread:5700 [system_monitor.py:probe():210] {'os': 'Linux-5.15.90.1-microsoft-standard-WSL2-x86_64-with-glibc2.17', 'python': '3.8.16', 'heartbeatAt': '2023-07-13T17:20:26.268291', 'startedAt': '2023-07-13T17:20:25.726614', 'docker': None, 'cuda': None, 'args': ('0.9',), 'state': 'running', 'program': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'git@github.com:ANRGUSC/SafeCampus-RL.git', 'commit': '490799f59e1811229c81028b6aecd6a89c46a9df'}, 'email': 'leezmiriam@gmail.com', 'root': '/home/eondula/PhDWork/SafeCampus-RL', 'host': 'DESKTOP-QGOHNU2', 'username': 'eondula', 'executable': '/home/eondula/miniconda3/envs/SafeCampus/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2303.999, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}, {'current': 2303.999, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 1006.853931427002, 'used': 25.207489013671875}, 'gpu': 'NVIDIA GeForce RTX 3050 Ti Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3050 Ti Laptop GPU', 'memory_total': 4294967296}], 'memory': {'total': 7.635036468505859}}
2023-07-13 10:20:26,294 INFO    HandlerThread:5700 [system_monitor.py:probe():211] Finished collecting system info
2023-07-13 10:20:26,294 INFO    HandlerThread:5700 [system_monitor.py:probe():214] Publishing system info
2023-07-13 10:20:26,294 DEBUG   HandlerThread:5700 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-07-13 10:20:26,294 DEBUG   HandlerThread:5700 [system_info.py:_save_pip():67] Saving pip packages done
2023-07-13 10:20:26,294 DEBUG   HandlerThread:5700 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-07-13 10:20:27,113 INFO    Thread-12 :5700 [dir_watcher.py:_on_file_created():272] file/dir created: /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230713_102025-0pkoz1zk/files/requirements.txt
2023-07-13 10:20:27,114 INFO    Thread-12 :5700 [dir_watcher.py:_on_file_created():272] file/dir created: /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230713_102025-0pkoz1zk/files/wandb-summary.json
2023-07-13 10:20:27,114 INFO    Thread-12 :5700 [dir_watcher.py:_on_file_created():272] file/dir created: /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230713_102025-0pkoz1zk/files/conda-environment.yaml
2023-07-13 10:20:27,887 DEBUG   HandlerThread:5700 [system_info.py:_save_conda():86] Saving conda packages done
2023-07-13 10:20:27,888 INFO    HandlerThread:5700 [system_monitor.py:probe():216] Finished publishing system info
2023-07-13 10:20:27,893 DEBUG   SenderThread:5700 [sender.py:send():369] send: files
2023-07-13 10:20:27,893 INFO    SenderThread:5700 [sender.py:_save_file():1354] saving file wandb-metadata.json with policy now
2023-07-13 10:20:27,897 DEBUG   HandlerThread:5700 [handler.py:handle_request():144] handle_request: stop_status
2023-07-13 10:20:27,897 DEBUG   SenderThread:5700 [sender.py:send_request():396] send_request: stop_status
2023-07-13 10:20:28,042 DEBUG   SenderThread:5700 [sender.py:send():369] send: telemetry
2023-07-13 10:20:28,043 DEBUG   SenderThread:5700 [sender.py:send():369] send: config
2023-07-13 10:20:28,045 DEBUG   SenderThread:5700 [sender.py:send():369] send: exit
2023-07-13 10:20:28,045 INFO    SenderThread:5700 [sender.py:send_exit():574] handling exit code: 1
2023-07-13 10:20:28,045 INFO    SenderThread:5700 [sender.py:send_exit():576] handling runtime: 1
2023-07-13 10:20:28,045 INFO    SenderThread:5700 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-13 10:20:28,045 INFO    SenderThread:5700 [sender.py:send_exit():582] send defer
2023-07-13 10:20:28,046 DEBUG   HandlerThread:5700 [handler.py:handle_request():144] handle_request: defer
2023-07-13 10:20:28,046 INFO    HandlerThread:5700 [handler.py:handle_request_defer():170] handle defer: 0
2023-07-13 10:20:28,046 DEBUG   SenderThread:5700 [sender.py:send_request():396] send_request: defer
2023-07-13 10:20:28,046 INFO    SenderThread:5700 [sender.py:send_request_defer():598] handle sender defer: 0
2023-07-13 10:20:28,046 INFO    SenderThread:5700 [sender.py:transition_state():602] send defer: 1
2023-07-13 10:20:28,046 DEBUG   HandlerThread:5700 [handler.py:handle_request():144] handle_request: defer
2023-07-13 10:20:28,046 INFO    HandlerThread:5700 [handler.py:handle_request_defer():170] handle defer: 1
2023-07-13 10:20:28,046 DEBUG   SenderThread:5700 [sender.py:send_request():396] send_request: defer
2023-07-13 10:20:28,046 INFO    SenderThread:5700 [sender.py:send_request_defer():598] handle sender defer: 1
2023-07-13 10:20:28,046 INFO    SenderThread:5700 [sender.py:transition_state():602] send defer: 2
2023-07-13 10:20:28,047 DEBUG   HandlerThread:5700 [handler.py:handle_request():144] handle_request: defer
2023-07-13 10:20:28,047 INFO    HandlerThread:5700 [handler.py:handle_request_defer():170] handle defer: 2
2023-07-13 10:20:28,047 INFO    HandlerThread:5700 [system_monitor.py:finish():190] Stopping system monitor
2023-07-13 10:20:28,047 INFO    HandlerThread:5700 [interfaces.py:finish():202] Joined cpu monitor
2023-07-13 10:20:28,048 INFO    HandlerThread:5700 [interfaces.py:finish():202] Joined disk monitor
2023-07-13 10:20:28,048 DEBUG   SystemMonitor:5700 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-07-13 10:20:28,048 DEBUG   SystemMonitor:5700 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-07-13 10:20:28,048 DEBUG   SystemMonitor:5700 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-07-13 10:20:28,058 INFO    HandlerThread:5700 [interfaces.py:finish():202] Joined gpu monitor
2023-07-13 10:20:28,059 INFO    HandlerThread:5700 [interfaces.py:finish():202] Joined memory monitor
2023-07-13 10:20:28,059 INFO    HandlerThread:5700 [interfaces.py:finish():202] Joined network monitor
2023-07-13 10:20:28,059 DEBUG   SenderThread:5700 [sender.py:send_request():396] send_request: defer
2023-07-13 10:20:28,059 INFO    SenderThread:5700 [sender.py:send_request_defer():598] handle sender defer: 2
2023-07-13 10:20:28,059 INFO    SenderThread:5700 [sender.py:transition_state():602] send defer: 3
2023-07-13 10:20:28,059 DEBUG   SenderThread:5700 [sender.py:send():369] send: stats
2023-07-13 10:20:28,059 DEBUG   HandlerThread:5700 [handler.py:handle_request():144] handle_request: defer
2023-07-13 10:20:28,059 INFO    HandlerThread:5700 [handler.py:handle_request_defer():170] handle defer: 3
2023-07-13 10:20:28,060 DEBUG   SenderThread:5700 [sender.py:send_request():396] send_request: defer
2023-07-13 10:20:28,060 INFO    SenderThread:5700 [sender.py:send_request_defer():598] handle sender defer: 3
2023-07-13 10:20:28,060 INFO    SenderThread:5700 [sender.py:transition_state():602] send defer: 4
2023-07-13 10:20:28,060 DEBUG   HandlerThread:5700 [handler.py:handle_request():144] handle_request: defer
2023-07-13 10:20:28,060 INFO    HandlerThread:5700 [handler.py:handle_request_defer():170] handle defer: 4
2023-07-13 10:20:28,060 DEBUG   SenderThread:5700 [sender.py:send_request():396] send_request: defer
2023-07-13 10:20:28,060 INFO    SenderThread:5700 [sender.py:send_request_defer():598] handle sender defer: 4
2023-07-13 10:20:28,060 INFO    SenderThread:5700 [sender.py:transition_state():602] send defer: 5
