2023-07-13 10:31:16,701 INFO    StreamThr :5952 [internal.py:wandb_internal():86] W&B internal server running at pid: 5952, started at: 2023-07-13 10:31:16.701485
2023-07-13 10:31:16,703 DEBUG   HandlerThread:5952 [handler.py:handle_request():144] handle_request: status
2023-07-13 10:31:16,704 INFO    WriterThread:5952 [datastore.py:open_for_write():85] open: /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230713_103116-k82r5h6p/run-k82r5h6p.wandb
2023-07-13 10:31:16,704 DEBUG   SenderThread:5952 [sender.py:send():369] send: header
2023-07-13 10:31:16,709 DEBUG   SenderThread:5952 [sender.py:send():369] send: run
2023-07-13 10:31:17,006 INFO    SenderThread:5952 [dir_watcher.py:__init__():211] watching files in: /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230713_103116-k82r5h6p/files
2023-07-13 10:31:17,006 INFO    SenderThread:5952 [sender.py:_start_run_threads():1100] run started: k82r5h6p with start time 1689269476.701884
2023-07-13 10:31:17,006 DEBUG   SenderThread:5952 [sender.py:send_request():396] send_request: summary_record
2023-07-13 10:31:17,006 INFO    SenderThread:5952 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-13 10:31:17,010 DEBUG   HandlerThread:5952 [handler.py:handle_request():144] handle_request: check_version
2023-07-13 10:31:17,010 DEBUG   SenderThread:5952 [sender.py:send_request():396] send_request: check_version
2023-07-13 10:31:17,094 DEBUG   HandlerThread:5952 [handler.py:handle_request():144] handle_request: run_start
2023-07-13 10:31:17,120 DEBUG   HandlerThread:5952 [system_info.py:__init__():31] System info init
2023-07-13 10:31:17,120 DEBUG   HandlerThread:5952 [system_info.py:__init__():46] System info init done
2023-07-13 10:31:17,120 INFO    HandlerThread:5952 [system_monitor.py:start():181] Starting system monitor
2023-07-13 10:31:17,120 INFO    SystemMonitor:5952 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-07-13 10:31:17,121 INFO    HandlerThread:5952 [system_monitor.py:probe():201] Collecting system info
2023-07-13 10:31:17,121 INFO    SystemMonitor:5952 [interfaces.py:start():190] Started cpu monitoring
2023-07-13 10:31:17,122 INFO    SystemMonitor:5952 [interfaces.py:start():190] Started disk monitoring
2023-07-13 10:31:17,123 INFO    SystemMonitor:5952 [interfaces.py:start():190] Started gpu monitoring
2023-07-13 10:31:17,124 INFO    SystemMonitor:5952 [interfaces.py:start():190] Started memory monitoring
2023-07-13 10:31:17,124 INFO    SystemMonitor:5952 [interfaces.py:start():190] Started network monitoring
2023-07-13 10:31:17,134 DEBUG   HandlerThread:5952 [system_info.py:probe():195] Probing system
2023-07-13 10:31:17,154 DEBUG   HandlerThread:5952 [system_info.py:_probe_git():180] Probing git
2023-07-13 10:31:17,160 DEBUG   HandlerThread:5952 [system_info.py:_probe_git():188] Probing git done
2023-07-13 10:31:17,160 DEBUG   HandlerThread:5952 [system_info.py:probe():240] Probing system done
