2023-06-22 11:27:06,712 INFO    StreamThr :2146 [internal.py:wandb_internal():86] W&B internal server running at pid: 2146, started at: 2023-06-22 11:27:06.712226
2023-06-22 11:27:06,713 DEBUG   HandlerThread:2146 [handler.py:handle_request():144] handle_request: status
2023-06-22 11:27:06,715 INFO    WriterThread:2146 [datastore.py:open_for_write():85] open: /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230622_112706-8hkrgwnq/run-8hkrgwnq.wandb
2023-06-22 11:27:06,716 DEBUG   SenderThread:2146 [sender.py:send():369] send: header
2023-06-22 11:27:06,721 DEBUG   SenderThread:2146 [sender.py:send():369] send: run
2023-06-22 11:27:07,188 INFO    SenderThread:2146 [dir_watcher.py:__init__():211] watching files in: /home/eondula/PhDWork/SafeCampus-RL/wandb/run-20230622_112706-8hkrgwnq/files
2023-06-22 11:27:07,188 INFO    SenderThread:2146 [sender.py:_start_run_threads():1100] run started: 8hkrgwnq with start time 1687458426.712724
2023-06-22 11:27:07,188 DEBUG   SenderThread:2146 [sender.py:send_request():396] send_request: summary_record
2023-06-22 11:27:07,188 INFO    SenderThread:2146 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-06-22 11:27:07,191 DEBUG   HandlerThread:2146 [handler.py:handle_request():144] handle_request: check_version
2023-06-22 11:27:07,192 DEBUG   SenderThread:2146 [sender.py:send_request():396] send_request: check_version
2023-06-22 11:27:07,275 DEBUG   HandlerThread:2146 [handler.py:handle_request():144] handle_request: run_start
2023-06-22 11:27:07,301 DEBUG   HandlerThread:2146 [system_info.py:__init__():31] System info init
2023-06-22 11:27:07,301 DEBUG   HandlerThread:2146 [system_info.py:__init__():46] System info init done
2023-06-22 11:27:07,301 INFO    HandlerThread:2146 [system_monitor.py:start():181] Starting system monitor
2023-06-22 11:27:07,301 INFO    SystemMonitor:2146 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-06-22 11:27:07,302 INFO    HandlerThread:2146 [system_monitor.py:probe():201] Collecting system info
2023-06-22 11:27:07,303 INFO    SystemMonitor:2146 [interfaces.py:start():190] Started cpu monitoring
2023-06-22 11:27:07,303 INFO    SystemMonitor:2146 [interfaces.py:start():190] Started disk monitoring
2023-06-22 11:27:07,303 INFO    SystemMonitor:2146 [interfaces.py:start():190] Started gpu monitoring
2023-06-22 11:27:07,304 INFO    SystemMonitor:2146 [interfaces.py:start():190] Started memory monitoring
2023-06-22 11:27:07,304 INFO    SystemMonitor:2146 [interfaces.py:start():190] Started network monitoring
2023-06-22 11:27:07,317 DEBUG   HandlerThread:2146 [system_info.py:probe():195] Probing system
2023-06-22 11:27:07,328 DEBUG   HandlerThread:2146 [system_info.py:_probe_git():180] Probing git
2023-06-22 11:27:07,334 DEBUG   HandlerThread:2146 [system_info.py:_probe_git():188] Probing git done
2023-06-22 11:27:07,334 DEBUG   HandlerThread:2146 [system_info.py:probe():240] Probing system done
